Symbol	RAPdb	MSU	Keyword	Title
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	seed dormancy	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOG1L-3	Os01g0306400	LOC_Os01g20030	seed dormancy	OsDOG1L-3 regulates seed dormancy through the abscisic acid pathway in rice
OsDOS	Os01g0192000	LOC_Os01g09620	seed	A novel nuclear-localized CCCH-type zinc finger protein, OsDOS, is involved in delaying leaf senescence in rice
OsDOS	Os01g0192000	LOC_Os01g09620	panicle	A novel nuclear-localized CCCH-type zinc finger protein, OsDOS, is involved in delaying leaf senescence in rice
OsDOS	Os01g0192000	LOC_Os01g09620	 ja 	A novel nuclear-localized CCCH-type zinc finger protein, OsDOS, is involved in delaying leaf senescence in rice
OsDOS	Os01g0192000	LOC_Os01g09620	senescence	A novel nuclear-localized CCCH-type zinc finger protein, OsDOS, is involved in delaying leaf senescence in rice
OsDOS	Os01g0192000	LOC_Os01g09620	leaf	A novel nuclear-localized CCCH-type zinc finger protein, OsDOS, is involved in delaying leaf senescence in rice
OsDOS	Os01g0192000	LOC_Os01g09620	jasmonate	A novel nuclear-localized CCCH-type zinc finger protein, OsDOS, is involved in delaying leaf senescence in rice
OsDPE2	Os07g0662900	LOC_Os07g46790	temperature	Expression and Characterization of Rice Disproportionating Enzymes
OsDR10	Os08g0155900	LOC_Os08g05960	defense response	A rice gene of de novo origin negatively regulates pathogen-induced defense response.
OsDR10	Os08g0155900	LOC_Os08g05960	bacterial blight disease	A rice gene of de novo origin negatively regulates pathogen-induced defense response.
OsDR10	Os08g0155900	LOC_Os08g05960	bacterial blight	A rice gene of de novo origin negatively regulates pathogen-induced defense response.
OsDR10	Os08g0155900	LOC_Os08g05960	bacterial blight	A rice gene of de novo origin negatively regulates pathogen-induced defense response.
OsDR10	Os08g0155900	LOC_Os08g05960	disease resistance	A rice gene of de novo origin negatively regulates pathogen-induced defense response.
OsDR11	Os12g0460800	LOC_Os12g27520	kinase	Two Different Transcripts of a LAMMER Kinase Gene Play Opposite Roles in Disease Resistance.
OsDR11	Os12g0460800	LOC_Os12g27520	disease resistance	Two Different Transcripts of a LAMMER Kinase Gene Play Opposite Roles in Disease Resistance.
OsDR11	Os12g0460800	LOC_Os12g27520	disease	Two Different Transcripts of a LAMMER Kinase Gene Play Opposite Roles in Disease Resistance.
OsDR11	Os12g0460800	LOC_Os12g27520	bacterial disease	Two Different Transcripts of a LAMMER Kinase Gene Play Opposite Roles in Disease Resistance.
OsDR11	Os12g0460800	LOC_Os12g27520	disease resistance	Two Different Transcripts of a LAMMER Kinase Gene Play Opposite Roles in Disease Resistance.
OsDR11	Os12g0460800	LOC_Os12g27520	JA signaling	Two Different Transcripts of a LAMMER Kinase Gene Play Opposite Roles in Disease Resistance.
OsDR8	Os07g0529600	LOC_Os07g34570	defense	Dual function of rice OsDR8 gene in disease resistance and thiamine accumulation
OsDR8	Os07g0529600	LOC_Os07g34570	disease resistance	Dual function of rice OsDR8 gene in disease resistance and thiamine accumulation
OsDR8	Os07g0529600	LOC_Os07g34570	disease	Dual function of rice OsDR8 gene in disease resistance and thiamine accumulation
OsDRE2	Os04g0674400	LOC_Os04g57810	immune response	OsDRE2 contributes to chitin-triggered response through its interaction with OsRLCK185.
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	salt	OsDREB genes in rice,Oryza sativaL., encode transcription activators that function in drought-, high-salt- and cold-responsive gene expression
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	salt	OsDREB genes in rice,Oryza sativaL., encode transcription activators that function in drought-, high-salt- and cold-responsive gene expression
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	salt	OsDREB genes in rice,Oryza sativaL., encode transcription activators that function in drought-, high-salt- and cold-responsive gene expression
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	temperature	An AP2/EREBP-type transcription-factor gene from rice is cold-inducible and encodes a nuclear-localized protein
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	drought	ENAC1, a NAC transcription factor, is an early and transient response regulator induced by abiotic stress in rice (Oryza sativa L.)
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	drought	OsDREB genes in rice,Oryza sativaL., encode transcription activators that function in drought-, high-salt- and cold-responsive gene expression
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	drought	OsDREB genes in rice,Oryza sativaL., encode transcription activators that function in drought-, high-salt- and cold-responsive gene expression
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	salt	ENAC1, a NAC transcription factor, is an early and transient response regulator induced by abiotic stress in rice (Oryza sativa L.)
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	transcription factor	An AP2/EREBP-type transcription-factor gene from rice is cold-inducible and encodes a nuclear-localized protein
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	abiotic stress	ENAC1, a NAC transcription factor, is an early and transient response regulator induced by abiotic stress in rice (Oryza sativa L.)
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	abiotic stress	ENAC1, a NAC transcription factor, is an early and transient response regulator induced by abiotic stress in rice (Oryza sativa L.)
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	cold stress	OsDREB genes in rice,Oryza sativaL., encode transcription activators that function in drought-, high-salt- and cold-responsive gene expression
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	salt stress	OsDREB genes in rice,Oryza sativaL., encode transcription activators that function in drought-, high-salt- and cold-responsive gene expression
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	drought	Drought inducible OsDhn1 promoter is activated by OsDREB1A and OsDREB1D
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	temperature	Allele mining across DREB1A and DREB1B in diverse rice genotypes suggest a highly conserved pathway inducible by low temperature.
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	tolerance	Allele mining across DREB1A and DREB1B in diverse rice genotypes suggest a highly conserved pathway inducible by low temperature.
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	cold tolerance	Allele mining across DREB1A and DREB1B in diverse rice genotypes suggest a highly conserved pathway inducible by low temperature.
OsDREB1A|OsDREBL|OsCBF3	Os09g0522200	LOC_Os09g35030	transcription factor	Transcriptional Activation and Phosphorylation of OsCNGC9 Confer Enhanced Chilling Tolerance in Rice
OsDREB1B	Os09g0522000	LOC_Os09g35010	salicylic acid	Rice DREB1B promoter shows distinct stress-specific responses, and the overexpression of cDNA in tobacco confers improved abiotic and biotic stress tolerance
OsDREB1B	Os09g0522000	LOC_Os09g35010	transcription factor	Seven zinc-finger transcription factors are novel regulators of the stress responsive gene OsDREB1B
OsDREB1B	Os09g0522000	LOC_Os09g35010	salt	OsDREB genes in rice,Oryza sativaL., encode transcription activators that function in drought-, high-salt- and cold-responsive gene expression
OsDREB1B	Os09g0522000	LOC_Os09g35010	temperature	Seven zinc-finger transcription factors are novel regulators of the stress responsive gene OsDREB1B
OsDREB1B	Os09g0522000	LOC_Os09g35010	drought	Seven zinc-finger transcription factors are novel regulators of the stress responsive gene OsDREB1B
OsDREB1B	Os09g0522000	LOC_Os09g35010	biotic stress	Rice DREB1B promoter shows distinct stress-specific responses, and the overexpression of cDNA in tobacco confers improved abiotic and biotic stress tolerance
OsDREB1B	Os09g0522000	LOC_Os09g35010	salt stress	OsDREB genes in rice,Oryza sativaL., encode transcription activators that function in drought-, high-salt- and cold-responsive gene expression
OsDREB1B	Os09g0522000	LOC_Os09g35010	transcription factor	Isolation, optimization, and functional analysis of the cDNA encoding transcription factor OsDREB1B in Oryza Sativa L
OsDREB1B	Os09g0522000	LOC_Os09g35010	temperature	Isolation, optimization, and functional analysis of the cDNA encoding transcription factor OsDREB1B in Oryza Sativa L
OsDREB1B	Os09g0522000	LOC_Os09g35010	oxidative	Rice DREB1B promoter shows distinct stress-specific responses, and the overexpression of cDNA in tobacco confers improved abiotic and biotic stress tolerance
OsDREB1D	Os06g0165600	LOC_Os06g06970	salt	Expression of a rice DREB1 gene, OsDREB1D, enhances cold and high-salt tolerance in transgenic Arabidopsis
OsDREB1D	Os06g0165600	LOC_Os06g06970	 ABA 	Expression of a rice DREB1 gene, OsDREB1D, enhances cold and high-salt tolerance in transgenic Arabidopsis
OsDREB1D	Os06g0165600	LOC_Os06g06970	salt tolerance	Expression of a rice DREB1 gene, OsDREB1D, enhances cold and high-salt tolerance in transgenic Arabidopsis
OsDREB1D	Os06g0165600	LOC_Os06g06970	drought	Drought inducible OsDhn1 promoter is activated by OsDREB1A and OsDREB1D
OsDREB1D	Os06g0165600	LOC_Os06g06970	transcription factor	Expression of a rice DREB1 gene, OsDREB1D, enhances cold and high-salt tolerance in transgenic Arabidopsis
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	temperature	Overexpression of a rice OsDREB1F gene increases salt, drought, and low temperature tolerance in both Arabidopsis and rice
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	transcription factor	Overexpression of a rice OsDREB1F gene increases salt, drought, and low temperature tolerance in both Arabidopsis and rice
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	salinity	Isolated and characterization of a cDNA encoding ethylene-responsive element binding protein (EREBP)/AP2-type protein, RCBF2, in Oryza sativa L
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	drought	Overexpression of a rice OsDREB1F gene increases salt, drought, and low temperature tolerance in both Arabidopsis and rice
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	cold stress	Overexpression of a rice OsDREB1F gene increases salt, drought, and low temperature tolerance in both Arabidopsis and rice
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	shoot	Isolated and characterization of a cDNA encoding ethylene-responsive element binding protein (EREBP)/AP2-type protein, RCBF2, in Oryza sativa L
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	ethylene	Isolated and characterization of a cDNA encoding ethylene-responsive element binding protein (EREBP)/AP2-type protein, RCBF2, in Oryza sativa L
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	transcription factor	Isolated and characterization of a cDNA encoding ethylene-responsive element binding protein (EREBP)/AP2-type protein, RCBF2, in Oryza sativa L
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	 ABA 	Overexpression of a rice OsDREB1F gene increases salt, drought, and low temperature tolerance in both Arabidopsis and rice
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	seed	Isolated and characterization of a cDNA encoding ethylene-responsive element binding protein (EREBP)/AP2-type protein, RCBF2, in Oryza sativa L
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	salt	Overexpression of a rice OsDREB1F gene increases salt, drought, and low temperature tolerance in both Arabidopsis and rice
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	drought	Natural allelic diversity in OsDREB1F gene in the Indian wild rice germplasm led to ascertain its association with drought tolerance.
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	drought	Natural allelic diversity in OsDREB1F gene in the Indian wild rice germplasm led to ascertain its association with drought tolerance.
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	drought	Natural allelic diversity in OsDREB1F gene in the Indian wild rice germplasm led to ascertain its association with drought tolerance.
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	drought tolerance	Natural allelic diversity in OsDREB1F gene in the Indian wild rice germplasm led to ascertain its association with drought tolerance.
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	drought tolerance	Natural allelic diversity in OsDREB1F gene in the Indian wild rice germplasm led to ascertain its association with drought tolerance.
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	drought tolerance	Natural allelic diversity in OsDREB1F gene in the Indian wild rice germplasm led to ascertain its association with drought tolerance.
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	tolerance	Natural allelic diversity in OsDREB1F gene in the Indian wild rice germplasm led to ascertain its association with drought tolerance.
OsDREB1F|RCBF2	Os01g0968800	LOC_Os01g73770	tolerance	Natural allelic diversity in OsDREB1F gene in the Indian wild rice germplasm led to ascertain its association with drought tolerance.
OsDREB1G	Os02g0677300	LOC_Os02g45450	transcription factor	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	drought	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	salt	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	tolerance	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	tolerance	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	cold stress	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	cold stress	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	abiotic stress	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	salt tolerance	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	stress	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	stress	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	biotic stress	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	stress tolerance	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB1G	Os02g0677300	LOC_Os02g45450	stress response	Ectopic Expression of OsDREB1G, a Member of the OsDREB1 Subfamily, Confers Cold Stress Tolerance in Rice.
OsDREB2A	Os01g0165000	LOC_Os01g07120	growth	Expression of OsDREB2A transcription factor confers enhanced dehydration and salt stress tolerance in rice (Oryza sativa L.)
OsDREB2A	Os01g0165000	LOC_Os01g07120	salt	Induced over-expression of the transcription factor OsDREB2A improves drought tolerance in rice
OsDREB2A	Os01g0165000	LOC_Os01g07120	salt	Expression of OsDREB2A transcription factor confers enhanced dehydration and salt stress tolerance in rice (Oryza sativa L.)
OsDREB2A	Os01g0165000	LOC_Os01g07120	drought	Induced over-expression of the transcription factor OsDREB2A improves drought tolerance in rice
OsDREB2A	Os01g0165000	LOC_Os01g07120	salt stress	Expression of OsDREB2A transcription factor confers enhanced dehydration and salt stress tolerance in rice (Oryza sativa L.)
OsDREB2A	Os01g0165000	LOC_Os01g07120	transcription factor	Induced over-expression of the transcription factor OsDREB2A improves drought tolerance in rice
OsDREB2A	Os01g0165000	LOC_Os01g07120	salt	OsDREB genes in rice,Oryza sativaL., encode transcription activators that function in drought-, high-salt- and cold-responsive gene expression
OsDREB2A	Os01g0165000	LOC_Os01g07120	abiotic stress	Induced over-expression of the transcription factor OsDREB2A improves drought tolerance in rice
OsDREB2A	Os01g0165000	LOC_Os01g07120	salt	OsDREB2A, a Rice Transcription Factor, Significantly Affects Salt Tolerance in Transgenic Soybean
OsDREB2A	Os01g0165000	LOC_Os01g07120	salt stress	OsDREB2A, a Rice Transcription Factor, Significantly Affects Salt Tolerance in Transgenic Soybean
OsDREB2A	Os01g0165000	LOC_Os01g07120	transcription factor	Expression of OsDREB2A transcription factor confers enhanced dehydration and salt stress tolerance in rice (Oryza sativa L.)
OsDREB2A	Os01g0165000	LOC_Os01g07120	salt tolerance	OsDREB2A, a Rice Transcription Factor, Significantly Affects Salt Tolerance in Transgenic Soybean
OsDREB2A	Os01g0165000	LOC_Os01g07120	salt stress	Functional analysis of a novel Cys2/His2-type zinc finger protein involved in salt tolerance in rice
OsDREB2A	Os01g0165000	LOC_Os01g07120	drought	OsDREB2A, a Rice Transcription Factor, Significantly Affects Salt Tolerance in Transgenic Soybean
OsDREB2A	Os01g0165000	LOC_Os01g07120	transcription factor	OsDREB2A, a Rice Transcription Factor, Significantly Affects Salt Tolerance in Transgenic Soybean
OsDREB2A	Os01g0165000	LOC_Os01g07120	salt stress	OsDREB genes in rice,Oryza sativaL., encode transcription activators that function in drought-, high-salt- and cold-responsive gene expression
OsDREB2A	Os01g0165000	LOC_Os01g07120	salt	Functional analysis of a novel Cys2/His2-type zinc finger protein involved in salt tolerance in rice
OsDREB2A	Os01g0165000	LOC_Os01g07120	drought tolerance	Induced over-expression of the transcription factor OsDREB2A improves drought tolerance in rice
OsDREB2A	Os01g0165000	LOC_Os01g07120	salt stress	Induced over-expression of the transcription factor OsDREB2A improves drought tolerance in rice
OsDREB2A	Os01g0165000	LOC_Os01g07120	temperature	OsDREB2A, a Rice Transcription Factor, Significantly Affects Salt Tolerance in Transgenic Soybean
OsDREB2A	Os01g0165000	LOC_Os01g07120	oxidative	Functional analysis of a novel Cys2/His2-type zinc finger protein involved in salt tolerance in rice
